,Account group,City,Country,Data line,District,Fax,House number and street,Language,Name 1,Name 2,Name 3,Name 4,Other city,PO Box,PO Box postal code,Postal Code,Region,Search Term 1,Search Term 2,Tax jurisdiction,Telebox,Telephone,Title,Transportation zone,Vendor,Quantity of Milk Purchased (L),Production Volume (L),Inventory Level (kg),Number of Suppliers,Production Efficiency (%),Delivery Time (days),Demand Forecast Accuracy (%),Wastage Rate (%),Supplier Performance Score,Distribution Costs (currency)
2691,,North Maria,Swaziland,,Massachusetts,(439)050-7106x64957,81302 Megan Walks,Spanish,Karen,Evans,Jonathan,,North Michaelborough,,10695.0,8149.0,Arkansas,,learn,,6182.0,+1-789-154-7328x953,Mr.,,"Knapp, Bennett and Wilson",4984.0,7450.0,1025.0,20.0,88.0790445662937,,76.71594039306632,4.879797043800162,,1029.0126325696676
2692,8159.0,Martinside,,9.0,Missouri,(330)243-8800,,French,Martha,,Heidi,Ortega,Port Chadhaven,9470.0,72523.0,,Wisconsin,keep,player,,,,Dr.,7.0,Davis and Sons,9797.0,8728.0,4374.0,12.0,,3.5331813498425104,90.33164573276156,,99.14516179441144,3546.434721476819
2693,5753.0,Lindseyport,,10.0,South Carolina,484.789.2126x773,,,Ruben,,Taylor,,,,29690.0,3938.0,,seek,grow,8919.0,9178.0,544.577.0253,Mrs.,7.0,"Simon, Brady and Flores",4976.0,10605.0,4648.0,18.0,,4.816159267734708,73.22663241229549,4.216879899840636,93.56875075486784,
2694,3108.0,Melissabury,Ethiopia,5.0,Massachusetts,001-922-588-1371,,English,,Mejia,Daniel,Duran,Mariamouth,3799.0,21636.0,3069.0,Arkansas,note,computer,2244.0,1873.0,498-177-3853x096,Mr.,2.0,Buchanan-Richard,,10416.0,1872.0,,89.55332970929258,3.822875517130233,,1.243582515165755,65.0330846834031,
2695,,Dianamouth,United States Virgin Islands,5.0,Maine,001-125-768-2467x07272,12783 Sullivan Islands Apt. 566,French,Elizabeth,Crawford,,Sullivan,East Sarah,5454.0,43831.0,9901.0,Oklahoma,,director,8540.0,9333.0,001-017-098-6513,Mr.,1.0,"Hernandez, Thompson and Ho",6642.0,,,19.0,96.61005594140883,1.090580770736112,87.72964469403345,4.154637374120169,61.67035274604028,3907.2835436749046
2696,1180.0,Port Thomasfurt,,,South Carolina,667.695.6704,47687 Amber Forks,French,,Williams,Daniel,Perez,Joshuaport,,80854.0,7417.0,Montana,cost,chance,,1307.0,(818)454-2075x76368,Mrs.,,Walker Ltd,6606.0,10533.0,,18.0,89.38173609126628,3.9057810541912072,87.50894741787262,1.8917268807024952,83.15389060847872,
2697,4015.0,Kevinmouth,American Samoa,2.0,Virginia,,4580 Amy Locks,Spanish,,Bell,Taylor,Brooks,Nathanmouth,6476.0,,8489.0,Iowa,,money,5678.0,1127.0,(656)983-7363x18132,Dr.,3.0,,1633.0,9803.0,1427.0,8.0,,4.884263949332166,83.43592570234256,4.817361386691049,74.38740455767959,3335.12525025981
2698,9660.0,East Sarah,Jamaica,4.0,Iowa,+1-520-760-9957,62321 Castillo Bridge Suite 447,German,Cynthia,,Tanya,Walsh,Brianport,6856.0,84522.0,8495.0,Utah,floor,however,9833.0,8909.0,209.273.6013x3598,,4.0,"Washington, Henderson and Brown",8540.0,8814.0,3161.0,17.0,,4.9459785781429275,78.58174234258264,3.434888601605868,71.88079892513441,
2699,3982.0,Leslieshire,Venezuela,4.0,Alaska,001-909-488-8693x27063,04299 Edwin Inlet Apt. 103,,,Martin,Brenda,Green,Lake Evelyn,4463.0,93586.0,3222.0,Mississippi,each,with,2333.0,,812-772-3126,,4.0,"Austin, Johnson and Gill",,,4056.0,12.0,83.73012369404302,,85.58999192866324,1.2822124351514201,87.59134565682257,2133.6939199078984
2700,6251.0,Christianhaven,Solomon Islands,9.0,Ohio,,71944 Johnson Springs Apt. 681,German,,,Derrick,Ewing,North Taylortown,,46864.0,2987.0,Michigan,,,2729.0,8081.0,039.275.5810,Mrs.,2.0,,,12622.0,4760.0,19.0,,3.6369418456856897,80.58101540266864,1.6467235457644436,87.09560829846862,2047.0815581088293
2701,4151.0,Lake Stephanieberg,,9.0,South Carolina,(878)467-5421x378,95347 Charles Run,German,John,Ewing,Eric,Smith,Lake Williammouth,6131.0,87622.0,,South Carolina,summer,three,,9575.0,+1-014-254-1952,Dr.,,Ross Inc,5571.0,7615.0,2727.0,,,2.65032169294445,85.90450118391934,,68.25315924261716,1340.5730166665767
2702,4136.0,South Erin,Kenya,7.0,New Jersey,001-037-651-2171x39035,483 Tate Dale,English,Nicholas,Escobar,Nancy,Foster,,9649.0,93719.0,2191.0,Alaska,morning,memory,,3674.0,725.853.6516x17992,Mr.,2.0,Miles LLC,5013.0,,3095.0,5.0,92.48856353843144,1.9652955151003795,93.63306125710803,2.9951961663698374,94.68580596423351,2503.684823029659
2703,,,Cameroon,9.0,,463.326.6017x73014,,French,Linda,Gardner,Stacy,Gutierrez,East Darylfurt,7594.0,59884.0,1937.0,Delaware,,,1929.0,6227.0,889-795-1588,,8.0,"Rios, Hicks and Mitchell",,11951.0,3251.0,6.0,85.76843272179116,4.550461487415863,89.37651708688803,1.3027855467257177,81.63352479745703,1067.634372313194
2704,6530.0,Villegasmouth,Mexico,,Rhode Island,(799)688-5182x4781,0779 Brandon Springs,English,,,,Green,Welchberg,8276.0,52898.0,6152.0,,represent,provide,8391.0,,(274)564-4080x92463,Mrs.,,"Ramos, Robinson and Wagner",4579.0,8386.0,2872.0,13.0,95.07869348336827,1.7909086443804911,80.09250459417406,1.0847033598810554,85.43551792381317,2799.407139152353
2705,,,Sierra Leone,,Kansas,7924842268,514 Robert Turnpike Suite 762,French,Steven,Acevedo,Rodney,Washington,Charlesfort,2801.0,16599.0,5754.0,Montana,fall,health,,6385.0,716-596-3802x51380,,,Luna-Williams,8549.0,,,17.0,86.58465785493517,2.725973595978327,85.52487320603633,2.850719800497221,96.66075157563867,
2706,8222.0,East Janicehaven,Costa Rica,9.0,Delaware,950.385.7709,,German,Nicole,Anderson,Jill,Lyons,East Heather,1496.0,78501.0,1120.0,Nebraska,instead,budget,5484.0,6281.0,6545659497,Mrs.,,"Stevens, Thomas and Chandler",,,,15.0,91.00889738098356,2.4834142320234354,,4.564129213768342,72.9684057523462,
2707,2281.0,South Daniellefort,Pakistan,3.0,Wisconsin,620.815.2267x486,43815 Sanders Track Suite 773,,,Morton,Mark,,West Tiffanyborough,9837.0,,9866.0,Wyoming,series,population,1905.0,6948.0,849-748-1521x64749,Mr.,9.0,"Richardson, Johnson and Berry",2359.0,12259.0,1469.0,14.0,89.25102933169825,4.501326825919497,93.92673470821995,2.144899931477624,62.97226684068166,
2708,7845.0,Muellerberg,,,Washington,,,German,Ashley,,Sherry,Buchanan,,9569.0,29578.0,1205.0,,second,quite,9247.0,8812.0,001-846-112-0000x599,Mr.,4.0,"Sparks, Herrera and Landry",,7146.0,,16.0,82.5814192187942,4.732114316871851,93.56010534858908,4.576880296133012,90.94560489940449,3580.950915113596
2709,8253.0,Lake Andrewberg,Timor-Leste,10.0,California,140.234.2563x67151,345 Alyssa Springs,French,,Perez,Megan,,New David,5946.0,87442.0,7224.0,Utah,development,ground,7581.0,3744.0,001-494-534-6895x32791,Mr.,,"Peters, Montgomery and Scott",7461.0,15651.0,2283.0,,95.72599182432755,3.4410335907087424,87.74414296913409,1.3701254814675274,93.28922954430507,2497.0434752531655
2710,1132.0,New Ashley,,7.0,Florida,,858 Harris Highway Apt. 469,German,Ashley,Brown,Julie,,,,12601.0,3925.0,South Dakota,popular,value,6774.0,8582.0,1999021149,Dr.,9.0,Gordon and Sons,5847.0,,1610.0,6.0,,1.1614407536236042,90.17082640245764,1.5420250437731826,,4060.136873214279
2711,4324.0,West Jacob,Gibraltar,9.0,Nevada,5580356248,23857 Aguirre Haven Suite 984,German,Shelley,Fuller,Sarah,Tate,North Jessestad,6774.0,19149.0,8815.0,,world,assume,,7029.0,,,3.0,Nguyen-Smith,4317.0,5421.0,,9.0,,1.2267339881823314,90.56335745915432,2.4495043362141247,94.32972170173299,1689.211479529602
2712,3032.0,,Netherlands Antilles,,California,001-796-495-8376x8292,,English,Richard,,Richard,Cochran,,,33450.0,1321.0,,sing,kitchen,7138.0,8377.0,787-173-9074x10194,Mr.,,"Farmer, Hardin and Brown",5661.0,19386.0,2170.0,5.0,93.2621230232727,1.6914900416955216,,4.091614855423808,69.34206345366285,3575.942988261476
2713,4225.0,New Sara,Denmark,7.0,Ohio,780-420-3082x76105,128 Mary Row Suite 976,English,Kendra,Newman,Mark,Ramirez,East Stacey,5711.0,49207.0,,,drug,much,7396.0,8958.0,,Dr.,8.0,Lozano-Holder,5104.0,6478.0,1721.0,7.0,94.80933234043562,,,4.321812381149369,66.59063916015086,
2714,1175.0,,Mauritius,4.0,Washington,,383 Miller Trafficway,German,Timothy,,Kristin,Martin,Hansentown,5376.0,48390.0,8830.0,,might,perform,2413.0,6301.0,001-949-895-5584x1095,Dr.,1.0,"Aguirre, Henry and Robinson",2001.0,16590.0,,14.0,96.65131339960836,2.9138114931518473,92.82745395840716,1.3541625182716688,92.01909002986459,3621.6311525305155
2715,9700.0,,Argentina,6.0,Delaware,086.561.0301x17812,772 Gregory Port,French,Mark,Benjamin,,Price,,9680.0,23879.0,3592.0,North Dakota,,any,1042.0,2149.0,007-552-0757x185,Mrs.,2.0,Robinson-Dominguez,,11662.0,1033.0,,,3.3773738469767687,93.87029583873895,4.126913938339152,68.1578543185938,2210.4183060233136
2716,4034.0,Port Brianhaven,South Africa,1.0,Rhode Island,,,French,Richard,Morton,Karen,Atkinson,East Brandon,6529.0,91784.0,9099.0,Rhode Island,leave,husband,,2779.0,,Mrs.,10.0,"Mullins, Pennington and Brooks",9230.0,16633.0,2502.0,,,1.8573562979944525,89.17842788353903,3.4936509857298534,87.67618154761215,
2717,8923.0,North Donaldfort,Trinidad and Tobago,4.0,North Carolina,828-933-1796x622,7238 Bennett Expressway Suite 005,Spanish,Tiffany,Williams,Robert,Walsh,West Curtis,9591.0,28011.0,5278.0,North Dakota,for,go,5033.0,4394.0,,Dr.,1.0,Hall-Harrison,7815.0,6428.0,1760.0,20.0,84.3058993013678,,72.89936340749324,1.465988998137036,,1661.69695911544
2718,4275.0,Markfort,Turkmenistan,2.0,South Dakota,,5278 Fernando Fort,English,,Flores,Crystal,Clark,North Allison,,12246.0,5945.0,Wisconsin,,father,5902.0,9657.0,,Dr.,,"Carter, Villegas and Ellis",4339.0,13232.0,1342.0,12.0,80.70980263993744,,,3.241933823656136,66.5104462558237,3102.5700554486507
2719,7496.0,Zavalahaven,Zambia,,Ohio,,22628 Henry Estate Suite 651,English,James,Robinson,,Russell,,7430.0,41018.0,,Utah,,human,6094.0,4135.0,(359)878-6848x946,Dr.,,,9929.0,15563.0,,,90.41112228361689,,77.55046434878734,2.4418544816310193,67.53023627907551,
2720,,Rosalesville,Tokelau,7.0,Florida,0787267671,0936 Jared Courts Apt. 619,English,David,Becker,Nicholas,Mendez,Jessicashire,9191.0,80572.0,,Missouri,while,would,3355.0,3543.0,+1-204-645-2187x59359,Dr.,1.0,Chan-Smith,1591.0,13407.0,1631.0,7.0,92.07262065936064,1.7687730884830186,79.81387718845636,,92.6656278062434,
2721,2470.0,East Christopherbury,Antarctica (the territory South of 60 deg S),9.0,Virginia,001-902-203-6881,,,Rhonda,Singh,,Myers,,4456.0,58032.0,2915.0,Wyoming,value,security,7335.0,2631.0,7147404209,Mr.,8.0,Powell-Greer,4825.0,17457.0,,17.0,88.80300985998676,,94.34498088914339,3.8460992836951005,87.83090382531631,1276.8188390518321
2722,1147.0,South Jaredfort,Pakistan,7.0,Alaska,627-849-7387,,Spanish,Christopher,Lewis,,,Williamland,3199.0,61624.0,8036.0,Connecticut,various,number,3135.0,,,Mr.,9.0,"Rodgers, Walker and Bell",1185.0,19061.0,3683.0,11.0,92.43407036260817,4.607652174329306,72.30604291304586,1.4606060054259453,80.24710589444146,4050.9145700673344
2723,,Harmonhaven,Vanuatu,,Alabama,760.132.2696,5695 Holland Lock Suite 712,German,Natasha,Peterson,Shelby,Willis,Howechester,3405.0,,2658.0,Texas,,too,5751.0,,+1-014-805-3924,Mr.,6.0,Black-Schmidt,6260.0,18322.0,,5.0,,3.8887078525407386,,1.0917050171924365,,
2724,5303.0,Lake Samanthaton,Saint Vincent and the Grenadines,1.0,,(436)807-6654,721 Bell Ways,German,Robert,,Donna,Jenkins,North Bryceborough,9369.0,92826.0,2696.0,,trade,than,,9748.0,(624)287-1971x33858,Dr.,10.0,Moore Ltd,7027.0,,1113.0,20.0,81.37903701223308,4.577463493324477,81.86873144841692,2.5633621616644375,62.321255155317886,3862.2328786829553
2725,7448.0,Vaughnfurt,Israel,6.0,,054-431-5467x3361,764 Brittany Fall Apt. 307,Spanish,Brandon,,Michael,Robles,New Phyllistown,4512.0,78439.0,9422.0,North Carolina,letter,model,,7697.0,(737)023-0171x835,,2.0,,3514.0,,3897.0,19.0,,1.3009663768264526,79.4331079639313,3.9855445089628567,,
2726,2707.0,,British Virgin Islands,7.0,Minnesota,1501067318,8876 Reed Estates,French,Victoria,White,,Anderson,,2667.0,97978.0,7722.0,Alaska,drive,or,2205.0,8791.0,+1-798-220-7282x709,Dr.,3.0,Hoffman Inc,9150.0,15526.0,3063.0,7.0,,4.889679248713744,86.79594716883324,4.906412266766223,62.19481060369529,4082.17286732235
2727,4450.0,Priceberg,Russian Federation,10.0,New York,558-381-3328,,Spanish,Andrew,Graham,Michelle,,New Victoriaborough,5369.0,46338.0,1563.0,Washington,time,effort,5656.0,2978.0,001-113-775-5808x730,Mr.,4.0,,4079.0,17446.0,4509.0,,95.47484582578205,1.8230970519908354,80.61313867549177,4.478585346390504,60.908396546144566,2381.479936653613
2728,7603.0,East Jacqueline,San Marino,,South Carolina,+1-033-901-8073x74499,297 Peter Loop Apt. 879,German,,Cruz,Theresa,Stanton,Nathanton,1195.0,81917.0,3608.0,Mississippi,,wife,,3420.0,(789)029-6861x3512,Mrs.,5.0,"Harris, Lawrence and Cooley",7502.0,,3811.0,12.0,,,89.14669820066888,1.872800162137204,78.44850094892539,1117.1127108678895
2729,3222.0,New Noah,Niger,6.0,Washington,311.695.7435,,English,Stacy,Deleon,Anthony,,Port Christinefort,,64559.0,,Missouri,phone,include,,6513.0,,Dr.,9.0,Cunningham-Garcia,6214.0,,4353.0,5.0,,3.319991096719426,,1.2628054700597602,,3237.732214357143
2730,7348.0,Savannahhaven,New Caledonia,9.0,,,74098 Victoria Plaza,French,Tonya,Sherman,,Rice,Phillipsfurt,7166.0,86609.0,1910.0,,forget,protect,3812.0,1265.0,349-990-7334,Mr.,9.0,Clayton-Wilson,,8542.0,,11.0,95.19884051793198,4.196325741786842,80.15552027852186,4.558209435180329,91.13264754143957,2172.610351005618
2731,6414.0,New Shannon,Honduras,10.0,Mississippi,,98655 Stephanie Ford Suite 568,French,Anna,Campbell,Amber,,Richardsonburgh,1843.0,75702.0,2755.0,Texas,three,,8673.0,3945.0,(070)668-1512x033,,9.0,"Galloway, Smith and Hall",3803.0,8987.0,,15.0,90.79601597174818,1.0208166492202757,84.44424548985204,1.746016596023459,80.98395700780094,4557.368645817712
2732,1695.0,,Niue,,South Dakota,001-083-670-3127,4294 Mary Canyon Suite 137,French,Judy,Fuller,Robert,Page,,1612.0,61305.0,2032.0,,,soldier,9008.0,3067.0,917-821-1433x430,,2.0,,7124.0,14017.0,4872.0,15.0,93.3685013870765,,94.97340401080749,1.4502787653080502,84.80824523249149,1457.3120145250966
2733,2443.0,,,,Missouri,001-089-999-1729x136,4374 Scott Groves,Spanish,Eugene,,Kimberly,Cooper,,,,8543.0,Pennsylvania,,specific,4351.0,1454.0,774-733-3281,,2.0,Jennings-Schwartz,4518.0,10092.0,3127.0,,94.00913889346896,,82.39022604053113,,68.24767039650801,3841.738715441199
2734,4465.0,Port Johnbury,,8.0,Delaware,545-225-9637,493 Benjamin Junction,French,Darrell,Haley,Jeffrey,Walker,Port Nicholas,8570.0,76631.0,7867.0,,market,size,,2493.0,,Mrs.,9.0,"Clayton, Douglas and Reed",4154.0,7381.0,4902.0,12.0,89.57400346030214,,87.37142414513708,,77.5590289724148,3075.5273196459093
2735,,East Karenview,Italy,1.0,New York,192-352-2680,55785 Ross Green Suite 964,,Gina,Harrell,David,Miller,,1311.0,13671.0,4176.0,,drive,around,8948.0,2945.0,(138)831-3621x98769,Mrs.,9.0,Mann PLC,5480.0,13474.0,2764.0,20.0,96.98714271791877,2.0629957943637645,79.82237071374213,2.9643751313306073,63.5334611327259,
2736,6789.0,Shawchester,,10.0,Massachusetts,(392)797-0178x963,55847 Alexis Courts Suite 487,French,Joseph,Johnston,Charles,Miller,South Anna,6548.0,11701.0,,Idaho,especially,first,2389.0,1836.0,888-704-9823,Mr.,4.0,"Shelton, Mcknight and Riley",8493.0,10454.0,2413.0,,90.35157336265422,2.9231435477625087,70.93290975723943,2.040592412899442,80.53542354759861,1019.4835517666041
2737,3945.0,Weissburgh,,5.0,Delaware,001-922-742-1849x736,,English,,Morgan,,Osborn,Lake Vanessa,6050.0,89318.0,9961.0,Delaware,easy,,,,308-195-2625x975,Mr.,,,,9146.0,4273.0,7.0,86.65768620304333,1.7130504412666,72.81849591186896,2.24642338488517,68.56703540773617,2516.978528846278
2738,,Ianberg,Fiji,,Arkansas,,168 Kyle Rapids Apt. 436,English,Frances,Davis,,White,Roberthaven,6219.0,36816.0,,,build,,9244.0,7099.0,386-561-4422x305,Mr.,6.0,Bradshaw PLC,7784.0,13831.0,2561.0,8.0,81.83559459093573,2.546841857356814,,1.792973037882168,,1357.3038433908528
2739,8225.0,Sharpborough,Rwanda,2.0,California,,4033 Mullen Ranch,,Brandon,Kennedy,Kenneth,,,7458.0,41209.0,6380.0,Illinois,stock,author,2152.0,,(318)408-4614x7784,Mrs.,5.0,"Smith, Olsen and Mullins",1362.0,,2363.0,15.0,,3.5223702272657564,79.47709604564078,2.402536627941337,70.32817488177119,3966.073971934215
2740,7476.0,Santosburgh,Palau,8.0,South Dakota,001-759-397-6736x834,,French,Mary,Crawford,,Long,,3984.0,41746.0,4757.0,Connecticut,close,many,4461.0,1941.0,,Mrs.,,Holland and Sons,,17338.0,2046.0,12.0,,,76.67293664197527,,,4197.183390756206
2741,6496.0,East Kevin,Kenya,10.0,Alabama,383-005-5777,4679 King Mills Suite 407,,Peter,Jackson,Brendan,Thomas,,7245.0,56636.0,5271.0,Ohio,case,,7969.0,4722.0,(876)912-7913x40931,,3.0,"Young, Mcclain and Miller",6157.0,,2384.0,16.0,92.14220925707285,4.151717109203081,70.71655530647686,1.9234694538258381,60.27781154251898,
2742,5680.0,West Ashley,Togo,,Kentucky,001-223-910-6410,461 Sullivan Ramp Suite 475,Spanish,Nathaniel,Phelps,Marcus,,,3613.0,26637.0,8879.0,Florida,enter,beat,7633.0,9338.0,560.651.6481x261,Dr.,4.0,"Hale, Curry and Leblanc",3255.0,,3033.0,9.0,97.21630173899112,4.8746964193182984,79.41018141803552,3.348179801451462,96.28388383002748,3747.956071070065
2743,3657.0,,,3.0,Indiana,001-761-353-2231,88787 Blankenship Points,English,Mark,Phillips,Mary,Carlson,,8288.0,78733.0,9361.0,Arizona,,professor,,2849.0,,Dr.,1.0,Gray-Dawson,8291.0,17185.0,4572.0,11.0,87.03041956097756,,83.37698257857011,3.632480793777214,94.99016107778394,
2744,4161.0,Joshuaberg,Somalia,3.0,,867-505-1488x20480,2247 Franklin Ways Apt. 292,German,David,Brown,Lisa,Butler,New Robert,4944.0,48006.0,,Texas,,network,7357.0,,001-204-752-3938x818,,4.0,"Martinez, Collins and Jackson",8388.0,5351.0,4235.0,,84.655479613906,4.12356980789113,85.11398322388283,1.3401348115917302,87.31872705183079,
2745,3520.0,Cobbmouth,Wallis and Futuna,6.0,Illinois,(114)933-4121x6711,534 Jacobs Islands,,Catherine,Sherman,Kristin,,Lake Matthewland,,16343.0,6939.0,Utah,few,detail,5723.0,,(309)719-3950x55649,Dr.,8.0,Cisneros-Novak,2859.0,6140.0,1774.0,18.0,94.46350737271548,4.1628828126079345,91.40331340797051,4.014467947889695,97.8876659331502,1962.1923349825897
2746,3193.0,Port Joel,Angola,6.0,Minnesota,865.747.3928x2001,12054 Alice Manor,German,Ryan,Perry,Wendy,Garrison,,3995.0,42291.0,8951.0,Rhode Island,offer,small,9946.0,9265.0,,Dr.,4.0,"Kim, Wilson and Gonzales",5456.0,8093.0,4570.0,20.0,,,87.27568384631954,,,
2747,1788.0,North Tammyburgh,Faroe Islands,7.0,Washington,+1-423-759-6040x081,04182 Patterson Parkway Apt. 343,German,Geoffrey,Fernandez,Ashley,Barker,North Andres,9939.0,25093.0,7172.0,Louisiana,,,4193.0,5318.0,212.213.3220x97554,Dr.,4.0,Harper PLC,3033.0,9995.0,4323.0,,90.69052016126957,2.4215978460038614,77.12709568684114,3.9953863438128816,77.10987078430584,2317.2123519683983
2748,2885.0,North Mark,Colombia,,,(840)252-8625,9741 Michael Point,French,Laurie,Ortiz,,Chen,,5573.0,45946.0,5870.0,North Carolina,food,draw,8919.0,9799.0,165-309-8783,,8.0,"Washington, Krueger and Cortez",8798.0,18804.0,3848.0,,95.20533527308865,1.5217224500969246,78.5698737145506,,,
2749,9244.0,Lopezmouth,Netherlands,3.0,Utah,054-819-2213,838 Beth Lodge Apt. 381,English,,Garcia,Megan,Brewer,Phillipsshire,4518.0,91209.0,,Oregon,ok,major,4613.0,5662.0,912.185.3334x2497,Dr.,10.0,"Strong, Martinez and Hawkins",8320.0,8353.0,,14.0,88.29723100691474,3.6490559811340546,77.11415497532444,4.005046526161559,,1936.9395766569526
2750,4616.0,Christopherland,Venezuela,9.0,Kentucky,,7084 Jamie Lodge,English,,Cowan,Makayla,Hernandez,Michaelshire,1140.0,20826.0,,Minnesota,,town,7401.0,,,Mrs.,3.0,,4487.0,,1933.0,,87.6061268226278,4.63778730429062,82.85967558734853,2.9456534003744093,63.64385565723525,4822.19894777286
2751,3594.0,North James,Cuba,1.0,Arizona,,39625 Aaron Lock,English,,,Joseph,Chan,,5680.0,40020.0,,,tree,,8316.0,3370.0,916-969-9638x83741,Mr.,7.0,,2482.0,12290.0,,19.0,90.01134246131184,4.783772352440352,,3.848411220996454,71.35479379780827,3624.452690417793
2752,5373.0,Ryanville,Mongolia,,Arizona,809-880-2981x624,95896 Vincent View Apt. 090,Spanish,,,,Nguyen,New Robin,,80494.0,,Pennsylvania,,create,,3277.0,001-186-900-8102x735,Mrs.,1.0,,2227.0,,4024.0,12.0,80.73717401486508,2.08233618360629,94.97683927010483,4.7859451752874245,,3237.748959119369
2753,,New Todd,Nauru,5.0,West Virginia,+1-632-276-4175x30789,545 Nicole Islands Suite 150,English,Matthew,Harris,Stephanie,Olson,New Jamieborough,4459.0,61236.0,2550.0,Indiana,fund,daughter,,8826.0,,Dr.,,"Rodriguez, Young and Randall",5725.0,7846.0,3562.0,12.0,85.64082646999802,2.4024183980783342,73.74379154055853,,,3167.287206709182
2754,3889.0,,,8.0,Ohio,5834084372,36275 Jesse Pass,French,,,Donna,,New Andrew,,62627.0,,,every,exist,9431.0,,800-705-0614,Mrs.,8.0,Caldwell-Austin,3768.0,16051.0,,20.0,92.8329523687482,4.437781077783805,86.46087327821975,3.2951132057173975,82.1918011083288,3638.1790103947724
2755,5419.0,Port Shelbystad,,2.0,New York,6949182918,02946 Russell Landing,English,Jeffrey,King,Michelle,Santiago,East Emily,5247.0,58370.0,3485.0,Arizona,set,tend,6420.0,9469.0,,Mr.,4.0,,7792.0,19504.0,2334.0,,84.93053942523782,2.8253787741239527,87.77438306666036,1.3834252306204653,63.31150422741513,3070.6101524939427
2756,4689.0,,Nauru,10.0,Nevada,605-784-4145,122 Valerie Cliffs Suite 742,French,Amanda,Cooper,Kristopher,Christian,Markstad,3806.0,86326.0,7182.0,Minnesota,camera,provide,,4354.0,409.666.9370,,9.0,Smith Inc,2060.0,,3149.0,,97.27614608910191,3.7005431023271753,,3.3780702137230403,62.919372896063315,3886.131552934906
2757,6877.0,West Christine,Samoa,2.0,Connecticut,001-260-446-7824x349,181 Michael Parks Suite 668,English,Jeanette,Willis,Jeremy,Lawson,Matthewchester,5533.0,20190.0,2358.0,Kentucky,protect,than,7970.0,2662.0,,Mrs.,3.0,,,6900.0,2706.0,,81.36919854143666,4.732098799983524,76.44487780604112,2.5272987399269335,,
2758,2802.0,Johnsonstad,South Africa,10.0,North Dakota,(449)778-2562x656,,French,Zachary,Taylor,Sandra,Whitaker,Kingshire,7427.0,,5979.0,California,specific,,5641.0,3339.0,(314)926-5389x0722,Mr.,,"Lee, Russell and Reed",8495.0,10951.0,4277.0,14.0,,,91.82907013563675,,98.38477305521643,
